ticker,code,industry,included,excluded
A17348.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20190510,
A17373.SZ,625510,Utilities,,20200810
A17373.SZ,622010,Capital Goods,20200811,
A17379.SH,624010,Banks,20140319,
A17381.SZ,622010,Capital Goods,20150923,
A18006.SH,624010,Banks,20180323,
A18016.SZ,624010,Banks,20190905,
A18025.SH,624010,Banks,20180608,
A18038.SZ,621510,Materials,20190621,
A18057.SZ,622510,Automobiles & Components,,20190523
A18057.SZ,624520,Technology Hardware & Equipment,20200629,
A18061.SZ,622510,Automobiles & Components,20160401,
A18070.SZ,621510,Materials,20201022,
A18114.SH,624010,Banks,20181221,
A18120.SZ,623020,"Food, Beverage & Tobacco",20201231,
A18122.SH,622530,Consumer Services,20151210,
A18127.SZ,624510,Software & Services,20201001,
A18131.SH,621510,Materials,20151128,
A18140.SZ,624010,Banks,20191106,
A19096.SZ,624510,Software & Services,20141009,
A19118.SZ,624510,Software & Services,20191025,
A19146.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20160123,
A19174.SZ,622530,Consumer Services,20160130,
A19189.SH,621510,Materials,20151217,
A19222.SZ,624010,Banks,20200110,
A19224.SZ,624510,Software & Services,20160224,20191211
A19224.SZ,624510,Software & Services,20200908,
A19231.SZ,621510,Materials,20190606,
A19232.SZ,624520,Technology Hardware & Equipment,20150206,
A19246.SZ,621510,Materials,20200909,
A19249.SH,623510,Health Care Equipment & Services,20200612,
A19250.SZ,622010,Capital Goods,20200701,
A19258.SZ,624520,Technology Hardware & Equipment,20200930,
A19272.SZ,624520,Technology Hardware & Equipment,20190621,
A19314.SH,622010,Capital Goods,20161116,
A19320.SZ,624520,Technology Hardware & Equipment,20201113,
A19329.SH,625510,Utilities,20190628,
A19337.SZ,624520,Technology Hardware & Equipment,20200928,
A19341.SZ,624010,Banks,20200403,
A19342.SH,623020,"Food, Beverage & Tobacco",20150127,
A19347.SZ,621510,Materials,,20190627
A19347.SZ,622540,Media,20200622,
A19351.SH,622020,Commercial & Professional Services,20150616,
A19353.SZ,623020,"Food, Beverage & Tobacco",20150820,
A19368.SZ,621510,Materials,20200706,
A19369.SH,622010,Capital Goods,20190628,
A19375.SH,621510,Materials,20151204,
A19388.SH,625510,Utilities,20190705,
A19389.SH,624020,Diversified Financials,20190705,
A19391.SZ,624520,Technology Hardware & Equipment,20150730,
A19394.SZ,625510,Utilities,20160115,
A19395.SH,624010,Banks,20091202,
A19399.SZ,624510,Software & Services,20201019,
A19414.SZ,624510,Software & Services,20160830,
A19420.SH,625010,Communication Services,20190927,
A19439.SZ,624510,Software & Services,20200630,
A19448.SH,624510,Software & Services,20160129,
A19449.SH,622010,Capital Goods,20191122,
A19451.SZ,621010,Energy,20160729,
A19479.SH,622010,Capital Goods,20160128,
A19483.SH,625510,Utilities,20200814,
A19493.SH,621510,Materials,20140728,
A19494.SZ,622010,Capital Goods,20200701,
A19495.SZ,622020,Commercial & Professional Services,20200103,
A19496.SZ,622020,Commercial & Professional Services,20200911,
A19497.SZ,623020,"Food, Beverage & Tobacco",20200702,
A19500.SZ,622010,Capital Goods,20200917,
A20005.SH,624010,Banks,20200207,
A20007.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20140811,
A20023.SZ,622020,Commercial & Professional Services,20160120,
A20033.SH,621510,Materials,20170830,
A20043.SZ,623020,"Food, Beverage & Tobacco",20150825,
A20047.SH,623510,Health Care Equipment & Services,20200416,
A20054.SZ,621510,Materials,20200915,
A20056.SZ,624520,Technology Hardware & Equipment,20201013,
A20058.SZ,622010,Capital Goods,20201019,
A20060.SZ,622520,Consumer Durables & Apparel,20151029,
A20061.SZ,622010,Capital Goods,20130729,20200416
A20061.SZ,622540,Media,20200417,
A20062.SZ,624520,Technology Hardware & Equipment,20160901,
A20064.SZ,624510,Software & Services,20151125,20190916
A20064.SZ,624510,Software & Services,20201021,
A20093.SZ,621510,Materials,20170427,
A20094.SZ,624520,Technology Hardware & Equipment,20200628,20210520
A20094.SZ,624520,Technology Hardware & Equipment,20210521,
A20100.SH,621510,Materials,20200506,
A20103.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20141231,
A20106.SH,621010,Energy,,20200507
A20106.SH,621010,Energy,20200508,
A20126.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200522,
A20127.SH,622520,Consumer Durables & Apparel,20200522,
A20128.SH,623020,"Food, Beverage & Tobacco",20200522,
A20138.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200528,
A20139.SH,622010,Capital Goods,20200528,
A20140.SH,624520,Technology Hardware & Equipment,20200529,
A20142.SH,624530,Semiconductors & Semiconductor Equipment,20200601,
A20144.SH,624510,Software & Services,20200601,
A20149.SH,624520,Technology Hardware & Equipment,20130702,
A20152.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200602,
A20157.SH,622510,Automobiles & Components,20200605,
A20158.SZ,623020,"Food, Beverage & Tobacco",20200605,
A20159.SH,622010,Capital Goods,20131008,20200604
A20159.SH,621510,Materials,20200605,
A20164.SH,621510,Materials,20150921,
A20166.SH,622010,Capital Goods,20160416,
A20169.SH,624510,Software & Services,20160122,
A20171.SH,623510,Health Care Equipment & Services,20200612,
A20172.SH,622010,Capital Goods,20000106,20200611
A20172.SH,625510,Utilities,20200612,
A20174.SH,622520,Consumer Durables & Apparel,20200612,
A20175.SH,621510,Materials,20200612,
A20176.SH,622010,Capital Goods,,20200614
A20176.SH,622010,Capital Goods,20200615,
A20182.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200618,
A20183.SH,622010,Capital Goods,20200612,
A20184.SH,622020,Commercial & Professional Services,20160901,20200617
A20184.SH,621510,Materials,20200618,
A20186.SH,624520,Technology Hardware & Equipment,,20200618
A20186.SH,624520,Technology Hardware & Equipment,20200619,
A20192.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",,20200618
A20192.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200619,
A20194.SZ,622010,Capital Goods,20200619,
A20195.SH,622520,Consumer Durables & Apparel,20200619,
A20196.SZ,623020,"Food, Beverage & Tobacco",20200619,
A20197.SZ,621510,Materials,20200619,
A20200.SZ,621510,Materials,20201014,
A20201.SH,622550,Retailing,,20200618
A20201.SH,622520,Consumer Durables & Apparel,20200619,
A20202.SH,621510,Materials,,20200618
A20202.SH,622010,Capital Goods,20200619,
A20204.SH,622540,Media,20200619,
A20206.SH,621510,Materials,20200619,
A20208.SH,624510,Software & Services,20200622,
A20209.SH,622010,Capital Goods,20200622,
A20212.SH,624520,Technology Hardware & Equipment,20200623,
A20214.SH,621010,Energy,,20200622
A20214.SH,622010,Capital Goods,20200623,
A20221.SH,622520,Consumer Durables & Apparel,20160401,20200623
A20221.SH,623510,Health Care Equipment & Services,20200624,
A20223.SH,622010,Capital Goods,20151201,
A20224.SH,622010,Capital Goods,20151201,
A20226.SH,623510,Health Care Equipment & Services,20200624,
A20229.SH,621010,Energy,,20200623
A20229.SH,621010,Energy,20200624,
A20230.SZ,622520,Consumer Durables & Apparel,20200617,
A20231.SZ,621510,Materials,20200624,
A20234.SH,622010,Capital Goods,20180830,
A20236.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20141008,
A20237.SH,621510,Materials,20200629,
A20243.SH,624530,Semiconductors & Semiconductor Equipment,20200629,
A20245.SH,624510,Software & Services,,20200629
A20245.SH,624510,Software & Services,20200630,
A20247.SH,624520,Technology Hardware & Equipment,20200630,
A20249.SH,622010,Capital Goods,20200630,
A20252.SH,621510,Materials,20200630,
A20253.SH,622030,Transportation,20140124,
A20255.SH,622010,Capital Goods,20151230,
A20256.SZ,623510,Health Care Equipment & Services,20200703,
A20257.SZ,622010,Capital Goods,20200703,
A20258.SH,623020,"Food, Beverage & Tobacco",20200703,
A20260.SH,622010,Capital Goods,20150926,
A20261.SZ,624010,Banks,20150727,
A20262.SZ,623020,"Food, Beverage & Tobacco",20171027,
A20263.SZ,622010,Capital Goods,20200703,
A20264.SH,621510,Materials,20200703,
A20266.SZ,623020,"Food, Beverage & Tobacco",20200703,
A20267.SH,622010,Capital Goods,20200703,
A20268.SH,622520,Consumer Durables & Apparel,20200703,
A20269.SZ,622010,Capital Goods,20200703,
A20272.SZ,622030,Transportation,20200703,
A20273.SZ,624010,Banks,20200703,
A20274.SH,621510,Materials,20160216,
A20275.SZ,621510,Materials,20200703,
A20276.SH,622010,Capital Goods,20171117,
A20277.SH,624520,Technology Hardware & Equipment,20200703,
A20278.SH,622520,Consumer Durables & Apparel,20200703,
A20279.SH,621510,Materials,20200703,
A20280.SZ,621510,Materials,20200703,
A20281.SZ,622010,Capital Goods,20200703,
A20283.SZ,623020,"Food, Beverage & Tobacco",20200703,
A20284.SZ,622520,Consumer Durables & Apparel,20200703,
A20285.SH,625510,Utilities,20170428,
A20286.SH,623020,"Food, Beverage & Tobacco",20200703,
A20290.SZ,622010,Capital Goods,20200703,
A20294.SZ,622010,Capital Goods,20201023,
A20297.SZ,622010,Capital Goods,20200703,
A20299.SZ,622540,Media,20201022,
A20300.SZ,621510,Materials,20200928,
A20301.SZ,622010,Capital Goods,20200927,
A20303.SZ,625510,Utilities,20200703,
A20304.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200923,
A20306.SZ,622020,Commercial & Professional Services,20201016,
A20307.SZ,622020,Commercial & Professional Services,20161031,
A20309.SZ,623510,Health Care Equipment & Services,20201019,
A20312.SZ,622020,Commercial & Professional Services,20201021,
A20314.SZ,624520,Technology Hardware & Equipment,20201015,
A20315.SZ,622010,Capital Goods,20200916,
A20316.SZ,624530,Semiconductors & Semiconductor Equipment,20200706,
A20319.SZ,621510,Materials,20201204,
A20320.SZ,621510,Materials,20160720,
A20322.SZ,622530,Consumer Services,20201113,
A20323.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200921,
A20326.SZ,622010,Capital Goods,20201026,
A20327.SZ,622520,Consumer Durables & Apparel,20201014,
A20329.SZ,621510,Materials,20161031,
A20331.SZ,621510,Materials,20201022,
A20334.SZ,622520,Consumer Durables & Apparel,20200706,
A20335.SH,624530,Semiconductors & Semiconductor Equipment,20200707,
A20336.SZ,622010,Capital Goods,20151020,
A20337.SZ,622520,Consumer Durables & Apparel,20200707,
A20339.SZ,622020,Commercial & Professional Services,20201023,
A20341.SZ,621510,Materials,20201022,
A20342.SZ,622010,Capital Goods,20150730,
A20343.SZ,622520,Consumer Durables & Apparel,20200930,
A20345.SZ,621510,Materials,20201022,
A20346.SZ,624510,Software & Services,,20200706
A20346.SZ,622520,Consumer Durables & Apparel,20200707,
A20347.SZ,624520,Technology Hardware & Equipment,20201117,
A20348.SZ,622010,Capital Goods,20150421,
A20350.SZ,621510,Materials,20200708,
A20351.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20151201,20200707
A20351.SZ,623510,Health Care Equipment & Services,20200708,
A20353.SZ,624520,Technology Hardware & Equipment,20201113,
A20356.SZ,622010,Capital Goods,20160430,
A20358.SZ,624510,Software & Services,20200709,
A20359.SZ,624510,Software & Services,20160728,20200708
A20359.SZ,622530,Consumer Services,20200709,
A20360.SZ,621510,Materials,20200709,
A20363.SZ,623020,"Food, Beverage & Tobacco",20200710,
A20364.SZ,622020,Commercial & Professional Services,20200710,
A20365.SZ,622510,Automobiles & Components,20200710,
A20366.SZ,621510,Materials,20141118,
A20367.SZ,624520,Technology Hardware & Equipment,20201113,
A20369.SH,622010,Capital Goods,20200710,
A20371.SZ,624510,Software & Services,20200713,
A20372.SZ,622010,Capital Goods,20200713,
A20373.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20141217,
A20374.SZ,623010,Food & Staples Retailing,20160729,
A20376.SH,622510,Automobiles & Components,20200714,
A20377.SZ,622010,Capital Goods,20200928,
A20378.SZ,622540,Media,20151008,
A20380.SZ,621510,Materials,20141208,
A20381.SZ,621510,Materials,20160429,
A20382.SZ,623020,"Food, Beverage & Tobacco",20160722,
A20385.SZ,621510,Materials,20200715,
A20386.SZ,622010,Capital Goods,20200715,
A20389.SZ,622510,Automobiles & Components,20200716,
A20390.SZ,622010,Capital Goods,20200716,
A20392.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200717,
A20393.SZ,624520,Technology Hardware & Equipment,20200929,
A20394.SZ,621510,Materials,20150804,
A20395.SZ,622010,Capital Goods,20200717,
A20396.SZ,622510,Automobiles & Components,20200717,
A20397.SZ,623510,Health Care Equipment & Services,20201113,
A20398.SZ,622020,Commercial & Professional Services,20201014,
A20399.SZ,623510,Health Care Equipment & Services,20201016,
A20400.SZ,621510,Materials,20200721,
A20401.SZ,621510,Materials,20200721,
A20402.SZ,622520,Consumer Durables & Apparel,20200722,
A20403.SH,624520,Technology Hardware & Equipment,,20200722
A20403.SH,624530,Semiconductors & Semiconductor Equipment,20200723,
A20406.SZ,623510,Health Care Equipment & Services,20200723,
A20409.SH,621510,Materials,20200724,
A20410.SZ,621510,Materials,20160726,
A20411.SZ,622510,Automobiles & Components,20200724,
A20412.SZ,624510,Software & Services,,20200723
A20412.SZ,622540,Media,20200724,
A20413.SZ,622020,Commercial & Professional Services,,20200723
A20413.SZ,622020,Commercial & Professional Services,20200724,
A20414.SZ,621510,Materials,20160728,
A20415.SZ,622020,Commercial & Professional Services,20201113,
A20417.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20160125,
A20418.SZ,624530,Semiconductors & Semiconductor Equipment,,20200726
A20418.SZ,624520,Technology Hardware & Equipment,20200727,20210428
A20418.SZ,622010,Capital Goods,20210429,
A20419.SZ,622010,Capital Goods,20160226,20200726
A20419.SZ,624520,Technology Hardware & Equipment,20200727,
A20420.SZ,621510,Materials,20200728,
A20421.SZ,624520,Technology Hardware & Equipment,20200728,
A20425.SZ,623510,Health Care Equipment & Services,20200728,
A20426.SZ,623510,Health Care Equipment & Services,,20200727
A20426.SZ,623510,Health Care Equipment & Services,20200728,
A20427.SZ,622510,Automobiles & Components,20150417,
A20428.SZ,623510,Health Care Equipment & Services,20200729,
A20430.SZ,622010,Capital Goods,20200930,
A20431.SZ,621510,Materials,20200729,
A20432.SZ,622010,Capital Goods,20200729,
A20435.SH,624510,Software & Services,20200730,
A20436.SZ,624510,Software & Services,20200730,
A20437.SZ,623510,Health Care Equipment & Services,20200730,
A20439.SZ,621510,Materials,20201023,
A20441.SZ,622010,Capital Goods,,20200729
A20441.SZ,622510,Automobiles & Components,20200730,
A20442.SZ,623510,Health Care Equipment & Services,20201016,
A20443.SZ,622520,Consumer Durables & Apparel,20200731,
A20445.SZ,622010,Capital Goods,20200731,
A20446.SZ,624510,Software & Services,20160116,
A20447.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200731,
A20449.SZ,622010,Capital Goods,20150127,
A20450.SZ,622010,Capital Goods,,20200730
A20450.SZ,622020,Commercial & Professional Services,20201017,
A20453.SZ,622520,Consumer Durables & Apparel,20200731,
A20454.SZ,624520,Technology Hardware & Equipment,20200731,
A20455.SZ,624520,Technology Hardware & Equipment,20200731,
A20456.SZ,622010,Capital Goods,20200731,
A20457.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",,20200730
A20457.SZ,623510,Health Care Equipment & Services,20200731,
A20458.SZ,624520,Technology Hardware & Equipment,20200731,
A20460.SZ,622020,Commercial & Professional Services,20150420,
A20461.SZ,622010,Capital Goods,20190711,
A20462.SH,624530,Semiconductors & Semiconductor Equipment,20200803,
A20463.SH,621510,Materials,,20200803
A20463.SH,621510,Materials,20200804,
A20464.SH,624520,Technology Hardware & Equipment,20200807,
A20466.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",,20200810
A20466.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200811,
A20469.SH,624530,Semiconductors & Semiconductor Equipment,20200818,
A20472.SZ,621510,Materials,20200824,
A20475.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200825,
A20476.SZ,622020,Commercial & Professional Services,20200825,
A20478.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200828,
A20479.SH,622510,Automobiles & Components,19730223,
A20480.SH,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20200902,
